ID,num_lx,num_rx,DeltaSZ,DeltaSP,dNum,resp,acc,RT,Group,DeltaNB
220,11,9,-0.666666667,0.666666667,0.333333333,1,0,0.929518112,6yo,-0.289506617
220,16,20,-2,-1.333333333,0.333333333,0,0,1.066263564,6yo,0.321928095
220,8,11,-1.166666667,1.833333333,0.5,1,1,1.594364907,6yo,0.459431619
220,25,32,0.333333333,2,0.333333333,1,1,1.082969361,6yo,0.35614381
220,9,10,1.5,-0.5,0.166666667,1,1,3.593414171,6yo,0.152003093
220,32,25,1.333333333,1.333333333,0.333333333,1,0,0.00019114,6yo,-0.35614381
220,20,16,1,1,0.333333333,0,1,2.782566985,6yo,-0.321928095
220,13,14,-1.833333333,-0.833333333,0.166666667,0,0,0.918705548,6yo,0.106915204
220,20,23,-0.833333333,0.166666667,0.166666667,1,1,1.565915827,6yo,0.201633861
220,8,32,0,0.666666667,2,1,1,1.227988669,6yo,2
220,14,10,-0.5,0.5,0.5,0,1,0.963973788,6yo,-0.485426827
220,32,8,-1.333333333,-1.333333333,2,0,1,0.71387079,6yo,-2
220,25,20,-1,-0.666666667,0.333333333,0,1,0.754577095,6yo,-0.321928095
220,23,16,-0.5,1.5,0.5,0,1,0.789330016,6yo,-0.523561956
220,11,8,1.166666667,-0.5,0.5,0,1,3.1208129,6yo,-0.459431619
220,14,13,0.5,0.5,0.166666667,0,1,1.197199917,6yo,-0.106915204
220,10,14,1.833333333,-0.833333333,0.5,1,1,1.815596633,6yo,0.485426827
220,23,16,-0.166666667,1.833333333,0.5,0,1,0.690246929,6yo,-0.523561956
220,32,8,1,2,2,0,1,0.551370749,6yo,-2
220,13,10,0.333333333,1.333333333,0.333333333,0,1,1.820223888,6yo,-0.378511623
220,10,8,0,1.666666667,0.333333333,0,1,2.757500277,6yo,-0.321928095
220,9,10,-0.166666667,-1.5,0.166666667,0,0,1.905524105,6yo,0.152003093
220,13,11,0.833333333,0.166666667,0.166666667,1,0,1.641514934,6yo,-0.2410081
220,25,18,-0.166666667,0.5,0.5,0,1,1.14767688,6yo,-0.473931188
220,20,25,1.666666667,2,0.333333333,1,1,0.903667919,6yo,0.321928095
220,18,13,-1.5,1.5,0.5,1,0,2.284572276,6yo,-0.469485283
220,16,13,1.666666667,-1.333333333,0.333333333,0,1,1.217472323,6yo,-0.299560282
220,8,32,0.333333333,0.666666667,2,1,1,1.419476056,6yo,2
220,25,32,0.666666667,1,0.333333333,1,1,0.910001319,6yo,0.35614381
220,8,32,1,2,2,1,1,0.488137732,6yo,2
220,20,29,-1.5,-0.833333333,0.5,0,0,0.99469648,6yo,0.5360529
220,32,8,1.666666667,1.666666667,2,0,1,0.60376338,6yo,-2
220,10,14,0.833333333,-0.833333333,0.5,1,1,0.827355995,6yo,0.485426827
220,23,18,-1.666666667,-0.333333333,0.333333333,0,1,1.994608078,6yo,-0.353636955
220,8,32,0.333333333,-2,2,1,1,0.85317505,6yo,2
220,10,9,-0.166666667,0.5,0.166666667,1,0,0.706941535,6yo,-0.152003093
220,16,20,-1.333333333,0.666666667,0.333333333,0,0,0.855224097,6yo,0.321928095
220,20,25,0.666666667,1.666666667,0.333333333,1,1,0.913977868,6yo,0.321928095
220,32,8,-0.333333333,-2,2,0,1,0.965782419,6yo,-2
220,10,13,-1.666666667,-1,0.333333333,0,0,3.850399542,6yo,0.378511623
220,13,9,-1.833333333,0.833333333,0.5,0,1,0.980945201,6yo,-0.530514717
220,14,13,-1.5,-0.833333333,0.166666667,1,0,1.187651876,6yo,-0.106915204
220,23,25,1.166666667,-0.166666667,0.166666667,1,1,1.331291131,6yo,0.120294234
220,18,13,-1.833333333,0.5,0.5,0,1,1.714597349,6yo,-0.469485283
220,25,32,0,-0.333333333,0.333333333,0,0,0.775382331,6yo,0.35614381
220,14,16,1.5,1.833333333,0.166666667,1,1,1.407929523,6yo,0.192645078
220,18,25,-0.166666667,1.166666667,0.5,0,0,2.974408757,6yo,0.473931188
220,8,32,0.333333333,0.666666667,2,1,1,1.066143959,6yo,2
220,9,13,-1.166666667,-0.166666667,0.5,1,1,3.698171956,6yo,0.530514717
220,8,32,2,-1.666666667,2,1,1,1.159331658,6yo,2
220,18,14,0.333333333,-0.666666667,0.333333333,0,1,1.595181211,6yo,-0.362570079
220,16,18,0.166666667,-0.166666667,0.166666667,1,1,2.307491653,6yo,0.169925001
220,8,32,-1,-1,2,1,1,1.804561885,6yo,2
220,23,25,1.833333333,-1.833333333,0.166666667,0,0,1.263509754,6yo,0.120294234
220,16,20,-1.333333333,-2,0.333333333,0,0,2.08938714,6yo,0.321928095
220,13,10,-0.333333333,0.333333333,0.333333333,0,1,1.113683463,6yo,-0.378511623
220,8,32,-1,-1.333333333,2,1,1,0.632655026,6yo,2
220,25,20,1.666666667,-1,0.333333333,0,1,1.125669954,6yo,-0.321928095
220,8,32,-2,2,2,1,1,0.675744567,6yo,2
220,16,11,0.5,0.5,0.5,0,1,0.458841581,6yo,-0.540568381
220,25,20,-2,-0.666666667,0.333333333,0,1,1.629250581,6yo,-0.321928095
220,16,18,1.5,1.5,0.166666667,1,1,0.786021578,6yo,0.169925001
220,16,18,-1.833333333,-1.833333333,0.166666667,0,0,0.790600328,6yo,0.169925001
220,8,11,-1.5,1.833333333,0.5,1,1,0.633753256,6yo,0.459431619
220,18,25,0.5,1.166666667,0.5,1,1,0.666143556,6yo,0.473931188
220,32,8,-0.333333333,-0.333333333,2,0,1,0.701039277,6yo,-2
220,14,18,-1,1,0.333333333,1,1,0.967392555,6yo,0.362570079
220,14,10,0.833333333,1.166666667,0.5,0,1,0.842280417,6yo,-0.485426827
220,18,13,-1.833333333,1.5,0.5,0,1,0.648204903,6yo,-0.469485283
220,20,16,2,0,0.333333333,0,1,0.838533876,6yo,-0.321928095
220,13,14,-1.5,-0.833333333,0.166666667,0,0,0.42378624,6yo,0.106915204
220,29,23,1.333333333,-1.333333333,0.333333333,0,1,3.174495054,6yo,-0.334419039
220,16,13,1.333333333,0.666666667,0.333333333,0,1,2.048557389,6yo,-0.299560282
220,20,25,-1.333333333,-1,0.333333333,0,0,1.063344522,6yo,0.321928095
220,9,10,-0.833333333,0.166666667,0.166666667,1,1,1.558937877,6yo,0.152003093
220,9,13,1.833333333,0.833333333,0.5,1,1,0.70851261,6yo,0.530514717
220,8,32,-1,-2,2,1,1,0.675633745,6yo,2
220,9,8,-0.5,0.5,0.166666667,0,1,1.128719717,6yo,-0.169925001
220,8,10,-2,2,0.333333333,1,1,0.729463006,6yo,0.321928095
220,13,14,-0.5,0.166666667,0.166666667,1,1,2.447886837,6yo,0.106915204
220,10,11,-0.833333333,0.833333333,0.166666667,0,0,0.994323861,6yo,0.137503524
220,16,13,1.666666667,1.666666667,0.333333333,0,1,0.775629392,6yo,-0.299560282
220,16,18,0.833333333,1.5,0.166666667,1,1,0.686994141,6yo,0.169925001
220,14,10,1.833333333,-1.833333333,0.5,0,1,1.350932133,6yo,-0.485426827
220,25,20,-0.666666667,1.666666667,0.333333333,0,1,1.093556076,6yo,-0.321928095
220,11,8,0.5,-0.166666667,0.5,0,1,1.833225185,6yo,-0.459431619
220,29,32,0.5,-0.833333333,0.166666667,0,0,1.428857519,6yo,0.142019005
220,10,8,0.666666667,0,0.333333333,1,0,1.577389189,6yo,-0.321928095
220,20,25,1.666666667,-0.333333333,0.333333333,1,1,1.438508193,6yo,0.321928095
220,14,10,0.833333333,-0.833333333,0.5,0,1,1.016743798,6yo,-0.485426827
220,8,32,2,0.333333333,2,1,1,0.567061888,6yo,2
220,10,13,0.666666667,1,0.333333333,1,1,1.061516386,6yo,0.378511623
220,13,16,0,1,0.333333333,1,1,0.929243846,6yo,0.299560282
220,32,8,-2,-2,2,0,1,0.814155076,6yo,-2
220,8,32,-0.333333333,-2,2,1,1,0.533070578,6yo,2
220,10,14,1.166666667,-0.833333333,0.5,0,0,3.964095533,6yo,0.485426827
220,13,10,1.666666667,-1.666666667,0.333333333,1,0,1.727232952,6yo,-0.378511623
220,29,20,0.166666667,1.5,0.5,0,1,0.871793238,6yo,-0.5360529
220,11,14,1.666666667,-0.666666667,0.333333333,1,1,1.672678699,6yo,0.347923303
220,8,10,-2,-1,0.333333333,1,1,2.362373477,6yo,0.321928095
220,25,20,-2,0,0.333333333,0,1,1.089894817,6yo,-0.321928095
220,16,23,1.5,0.833333333,0.5,1,1,1.746867719,6yo,0.523561956
220,11,14,1,-1,0.333333333,1,1,0.508307631,6yo,0.347923303
220,20,25,-1.333333333,1,0.333333333,1,1,1.10640127,6yo,0.321928095
220,11,16,-1.5,-0.833333333,0.5,0,0,2.751283324,6yo,0.540568381
220,32,8,2,-2,2,1,0,2.002820591,6yo,-2
220,25,18,-0.166666667,1.5,0.5,0,1,2.810735123,6yo,-0.473931188
220,10,13,-1.333333333,-2,0.333333333,1,1,1.347420226,6yo,0.378511623
220,23,25,0.833333333,1.166666667,0.166666667,1,1,1.158222131,6yo,0.120294234
220,25,29,-0.5,1.166666667,0.166666667,1,1,2.459049916,6yo,0.214124805
220,8,32,-1.666666667,-1.666666667,2,0,0,3.831635528,6yo,2
220,13,14,-0.833333333,1.833333333,0.166666667,1,1,0.996482898,6yo,0.106915204
220,8,9,-1.833333333,1.166666667,0.166666667,1,1,1.319585431,6yo,0.169925001
220,20,16,-1.333333333,-1.666666667,0.333333333,1,0,1.537869095,6yo,-0.321928095
220,32,25,-1.333333333,1.666666667,0.333333333,0,1,2.8669754,6yo,-0.35614381
220,14,13,0.833333333,1.5,0.166666667,0,1,0.976306672,6yo,-0.106915204
220,32,23,-1.5,-1.833333333,0.5,1,0,1.426294286,6yo,-0.476438044
220,32,8,1,0.333333333,2,0,1,0.614986296,6yo,-2
220,16,18,-1.5,1.5,0.166666667,0,0,1.552599825,6yo,0.169925001
220,8,32,-1,-0.333333333,2,1,1,1.208567767,6yo,2
220,8,10,-0.333333333,-1.666666667,0.333333333,0,0,0.803318721,6yo,0.321928095
220,29,23,0.333333333,-0.666666667,0.333333333,1,0,1.713915867,6yo,-0.334419039
220,23,32,0.5,-1.166666667,0.5,0,0,1.53240653,6yo,0.476438044
220,11,8,-0.833333333,0.5,0.5,0,1,1.245221083,6yo,-0.459431619
220,14,13,-0.5,0.5,0.166666667,0,1,0.682563759,6yo,-0.106915204
220,32,8,0.333333333,-0.666666667,2,0,1,0.714655686,6yo,-2
220,8,32,1.666666667,-2,2,1,1,1.098260348,6yo,2
220,25,20,1.666666667,-1.333333333,0.333333333,0,1,0.73338869,6yo,-0.321928095
220,16,11,0.5,0.166666667,0.5,0,1,1.000665549,6yo,-0.540568381
220,14,10,-1.5,-0.166666667,0.5,0,1,1.247415333,6yo,-0.485426827
220,14,20,0.5,-0.833333333,0.5,1,1,1.370245995,6yo,0.514573173
220,10,14,-1.166666667,0.5,0.5,1,1,0.702192193,6yo,0.485426827
220,20,14,1.166666667,-0.166666667,0.5,0,1,0.752650879,6yo,-0.514573173
220,16,20,-1,2,0.333333333,1,1,0.749024004,6yo,0.321928095
220,9,8,-1.833333333,0.5,0.166666667,1,0,0.912028445,6yo,-0.169925001
220,32,8,0,-1.333333333,2,0,1,0.93908716,6yo,-2
220,8,11,-0.5,-1.833333333,0.5,1,1,2.108386105,6yo,0.459431619
220,16,23,-0.833333333,1.833333333,0.5,0,0,5.427331829,6yo,0.523561956
220,23,16,0.166666667,0.5,0.5,0,1,1.013522972,6yo,-0.523561956
220,16,14,0.833333333,1.166666667,0.166666667,0,1,1.428184063,6yo,-0.192645078
220,10,11,-1.833333333,1.5,0.166666667,0,0,1.471489906,6yo,0.137503524
220,11,8,1.5,-1.5,0.5,0,1,0.79994453,6yo,-0.459431619
220,8,32,2,-2,2,1,1,1.308860575,6yo,2
220,29,32,1.833333333,-0.5,0.166666667,1,1,0.90510344,6yo,0.142019005
220,8,9,-0.5,-0.166666667,0.166666667,1,1,1.01443032,6yo,0.169925001
220,32,29,1.166666667,1.5,0.166666667,0,1,1.025861785,6yo,-0.142019005
220,9,13,0.166666667,-1.5,0.5,1,1,1.503033354,6yo,0.530514717
220,10,14,-1.5,-0.166666667,0.5,1,1,1.097691409,6yo,0.485426827
220,25,20,2,1.333333333,0.333333333,0,1,1.02976911,6yo,-0.321928095
220,11,10,1.5,-1.5,0.166666667,1,0,6.687666338,6yo,-0.137503524
220,8,32,-1.666666667,0,2,1,1,0.770365488,6yo,2
220,8,32,-0.666666667,-0.333333333,2,1,1,0.913362581,6yo,2
220,8,32,0.666666667,-0.666666667,2,1,1,1.068684049,6yo,2
220,20,25,1.666666667,2,0.333333333,1,1,0.971393772,6yo,0.321928095
220,25,23,-0.5,-1.5,0.166666667,1,0,1.327961687,6yo,-0.120294234
220,23,18,-1.666666667,-0.333333333,0.333333333,1,0,0.727632722,6yo,-0.353636955
220,25,29,1.5,-1.5,0.166666667,0,0,1.600348344,6yo,0.214124805
220,10,14,1.5,0.166666667,0.5,0,0,1.781063857,6yo,0.485426827
220,16,18,-0.166666667,-1.5,0.166666667,1,1,1.692924729,6yo,0.169925001
220,32,29,0.833333333,1.5,0.166666667,0,1,1.464598366,6yo,-0.142019005
220,25,32,0.666666667,-1,0.333333333,0,0,0.713582236,6yo,0.35614381
220,32,8,-0.666666667,0.333333333,2,0,1,1.00728945,6yo,-2
220,10,11,1.166666667,0.166666667,0.166666667,1,1,0.925977955,6yo,0.137503524
220,25,18,1.5,1.166666667,0.5,0,1,0.977756816,6yo,-0.473931188
220,10,8,0.666666667,-0.333333333,0.333333333,0,1,1.019581337,6yo,-0.321928095
220,14,20,-0.833333333,1.833333333,0.5,1,1,0.911652228,6yo,0.514573173
220,8,32,0,-2,2,0,0,3.930270643,6yo,2
220,23,32,0.5,-1.833333333,0.5,0,0,1.527709128,6yo,0.476438044
220,20,14,1.5,-0.166666667,0.5,0,1,1.990045295,6yo,-0.514573173
220,16,20,-0.333333333,-1.666666667,0.333333333,0,0,1.316484766,6yo,0.321928095
220,8,32,1,-0.666666667,2,1,1,2.355196182,6yo,2
220,11,8,-0.166666667,0.833333333,0.5,0,1,1.458570264,6yo,-0.459431619
220,23,25,0.833333333,0.5,0.166666667,1,1,6.358969492,6yo,0.120294234
220,32,8,0,0.666666667,2,0,1,1.288700342,6yo,-2
220,16,13,-0.666666667,0.666666667,0.333333333,0,1,1.382980146,6yo,-0.299560282
220,16,23,-0.833333333,1.833333333,0.5,0,0,1.478094831,6yo,0.523561956
220,16,13,1.666666667,2,0.333333333,0,1,0.896173733,6yo,-0.299560282
220,14,10,-0.166666667,-1.166666667,0.5,0,1,0.76487693,6yo,-0.485426827
220,29,23,-1.666666667,-1.666666667,0.333333333,0,1,1.091974299,6yo,-0.334419039
220,13,14,0.166666667,0.166666667,0.166666667,0,0,1.237952911,6yo,0.106915204
220,16,20,1.666666667,0.666666667,0.333333333,1,1,1.452668261,6yo,0.321928095
220,13,14,-1.833333333,1.5,0.166666667,0,0,1.001560775,6yo,0.106915204
220,29,23,-1.666666667,0.333333333,0.333333333,0,1,3.219142029,6yo,-0.334419039
220,13,16,-2,-1.666666667,0.333333333,1,1,3.688681574,6yo,0.299560282
220,32,8,-1,-0.333333333,2,0,1,4.513225156,6yo,-2
220,29,25,0.5,1.833333333,0.166666667,0,1,2.198285833,6yo,-0.214124805
220,13,14,-0.166666667,0.833333333,0.166666667,0,0,0.906498995,6yo,0.106915204
220,16,18,0.5,-1.5,0.166666667,0,0,0.937110913,6yo,0.169925001
220,8,32,-2,-0.666666667,2,1,1,0.826527876,6yo,2
220,8,32,2,-1,2,1,1,1.215427162,6yo,2
220,29,32,0.833333333,-0.833333333,0.166666667,0,0,0.780865622,6yo,0.142019005
220,8,32,1.666666667,0.666666667,2,1,1,4.034184541,6yo,2
220,10,8,0.666666667,0.333333333,0.333333333,0,1,2.76377644,6yo,-0.321928095
220,8,32,-0.666666667,1,2,1,1,4.605983675,6yo,2
220,11,16,0.833333333,-1.833333333,0.5,0,0,1.144050713,6yo,0.540568381
220,16,14,-0.166666667,-1.5,0.166666667,0,1,1.00654481,6yo,-0.192645078
220,18,16,0.166666667,-1.5,0.166666667,0,1,0.886003453,6yo,-0.169925001
220,32,8,1.666666667,1.666666667,2,0,1,0.866618795,6yo,-2
220,32,8,-0.333333333,0.333333333,2,0,1,2.186110601,6yo,-2
220,18,14,0,1.666666667,0.333333333,0,1,1.192400793,6yo,-0.362570079
220,8,32,2,-1.333333333,2,1,1,1.501282869,6yo,2
220,25,23,-1.833333333,-1.166666667,0.166666667,0,1,1.011794462,6yo,-0.120294234
220,18,20,-1.166666667,1.833333333,0.166666667,0,0,1.434324156,6yo,0.152003093
220,11,14,0.666666667,0.666666667,0.333333333,1,1,3.658165729,6yo,0.347923303
220,32,25,-0.666666667,-1,0.333333333,0,1,1.191659791,6yo,-0.35614381
220,14,13,0.5,-0.5,0.166666667,0,1,2.254163329,6yo,-0.106915204
220,32,25,1.333333333,1.333333333,0.333333333,0,1,2.426313826,6yo,-0.35614381
220,20,16,-1,-1.666666667,0.333333333,0,1,1.397808615,6yo,-0.321928095
220,8,10,-1.666666667,1.666666667,0.333333333,0,0,1.20769978,6yo,0.321928095
220,32,25,-0.666666667,-1.333333333,0.333333333,1,0,2.680225212,6yo,-0.35614381
220,32,8,2,1,2,1,0,4.152849622,6yo,-2
221,32,23,0.166666667,0.166666667,0.5,0,1,1.608952282,6yo,-0.476438044
221,32,8,0,-2,2,0,1,1.276486095,6yo,-2
221,8,9,1.5,1.833333333,0.166666667,1,1,1.646425917,6yo,0.169925001
221,14,11,-1.666666667,0.333333333,0.333333333,0,1,1.433010704,6yo,-0.347923303
221,32,25,-0.333333333,1.333333333,0.333333333,0,1,1.217438958,6yo,-0.35614381
221,20,14,-0.5,0.5,0.5,0,1,1.044415205,6yo,-0.514573173
221,8,32,-0.666666667,1,2,1,1,0.99126549,6yo,2
221,11,8,1.166666667,0.833333333,0.5,0,1,1.094685572,6yo,-0.459431619
221,14,10,-0.166666667,-1.5,0.5,0,1,1.24633687,6yo,-0.485426827
221,10,9,0.5,-1.833333333,0.166666667,0,1,1.462026904,6yo,-0.152003093
221,32,8,-2,1.333333333,2,0,1,0.898578976,6yo,-2
221,23,25,0.5,-1.166666667,0.166666667,0,0,1.75905558,6yo,0.120294234
221,10,14,-0.833333333,0.166666667,0.5,1,1,0.660432077,6yo,0.485426827
221,10,9,1.5,-0.166666667,0.166666667,1,0,1.604606358,6yo,-0.152003093
221,32,8,-1,-2,2,0,1,0.936207877,6yo,-2
221,14,20,-1.833333333,-0.5,0.5,1,1,0.921507486,6yo,0.514573173
221,16,20,-1.666666667,0.333333333,0.333333333,1,1,1.205920363,6yo,0.321928095
221,18,13,-1.5,1.5,0.5,0,1,1.049594911,6yo,-0.469485283
221,8,32,0.333333333,-1,2,1,1,0.938673613,6yo,2
221,9,8,-1.5,1.833333333,0.166666667,0,1,1.017645805,6yo,-0.169925001
221,10,8,-1.333333333,-2,0.333333333,1,0,0.778369571,6yo,-0.321928095
221,16,20,0,2,0.333333333,1,1,1.00618583,6yo,0.321928095
221,32,8,-1.333333333,-0.666666667,2,0,1,1.279323718,6yo,-2
221,10,13,-1,-1,0.333333333,0,0,2.059189469,6yo,0.378511623
221,11,16,-0.5,-1.166666667,0.5,0,0,1.241880038,6yo,0.540568381
221,11,10,-0.833333333,-0.5,0.166666667,0,1,1.439052448,6yo,-0.137503524
221,20,16,-1.666666667,-1,0.333333333,0,1,1.143235104,6yo,-0.321928095
221,32,8,-0.333333333,1.333333333,2,0,1,0.785900695,6yo,-2
221,25,32,0.333333333,-1,0.333333333,0,0,1.298035644,6yo,0.35614381
221,18,16,1.5,1.833333333,0.166666667,0,1,1.40707155,6yo,-0.169925001
221,18,16,1.833333333,1.166666667,0.166666667,0,1,1.07932409,6yo,-0.169925001
221,32,25,-1.333333333,-0.666666667,0.333333333,1,0,1.181311691,6yo,-0.35614381
221,8,32,-0.666666667,-2,2,1,1,0.818250846,6yo,2
221,23,29,1.666666667,-0.666666667,0.333333333,0,0,1.327172249,6yo,0.334419039
221,29,23,1,1,0.333333333,0,1,0.787728191,6yo,-0.334419039
221,8,32,0,1.666666667,2,1,1,0.803717993,6yo,2
221,16,23,-1.5,-1.5,0.5,0,0,1.127380054,6yo,0.523561956
221,13,16,-0.333333333,0.666666667,0.333333333,1,1,1.03391281,6yo,0.299560282
221,23,25,0.833333333,1.833333333,0.166666667,1,1,1.222057259,6yo,0.120294234
221,23,18,-1.333333333,1.333333333,0.333333333,0,1,0.954315589,6yo,-0.353636955
221,13,10,-1.666666667,-1.333333333,0.333333333,1,0,0.625230811,6yo,-0.378511623
221,8,10,2,-1,0.333333333,0,0,2.124402113,6yo,0.321928095
221,20,25,1.333333333,0.333333333,0.333333333,1,1,1.384688874,6yo,0.321928095
221,32,8,-2,-1.666666667,2,0,1,1.155668961,6yo,-2
221,8,32,1,-2,2,1,1,1.031780204,6yo,2
221,13,9,1.166666667,0.5,0.5,0,1,1.116309323,6yo,-0.530514717
221,11,10,1.833333333,1.5,0.166666667,0,1,1.582410291,6yo,-0.137503524
221,11,13,1.5,0.5,0.166666667,0,0,1.496129517,6yo,0.2410081
221,32,8,1,-2,2,0,1,1.472786309,6yo,-2
221,13,9,-0.5,0.833333333,0.5,1,0,1.003086359,6yo,-0.530514717
221,13,14,-0.833333333,-1.833333333,0.166666667,0,0,1.897647203,6yo,0.106915204
221,23,16,-1.833333333,-1.833333333,0.5,1,0,1.0258017,6yo,-0.523561956
221,14,16,1.166666667,-0.166666667,0.166666667,1,1,1.844775875,6yo,0.192645078
221,8,32,-1.333333333,0.333333333,2,1,1,1.447903599,6yo,2
221,9,10,-0.833333333,0.833333333,0.166666667,0,0,1.398462105,6yo,0.152003093
221,20,29,-0.166666667,1.833333333,0.5,1,1,1.063565756,6yo,0.5360529
221,32,8,0.333333333,1.666666667,2,0,1,0.910739498,6yo,-2
221,11,13,0.166666667,-0.5,0.166666667,1,1,1.099441892,6yo,0.2410081
221,11,10,0.166666667,-0.166666667,0.166666667,0,1,1.254885019,6yo,-0.137503524
221,32,23,-1.166666667,-1.166666667,0.5,0,1,1.337692921,6yo,-0.476438044
221,8,32,-1,1.333333333,2,1,1,1.097890004,6yo,2
221,9,13,1.833333333,1.833333333,0.5,1,1,1.072077138,6yo,0.530514717
221,32,25,-2,-1.666666667,0.333333333,1,0,1.376508428,6yo,-0.35614381
221,18,13,-1.5,-1.5,0.5,0,1,1.761577203,6yo,-0.469485283
221,25,32,-1.666666667,-1.666666667,0.333333333,1,1,1.445858114,6yo,0.35614381
221,11,10,-1.5,-0.166666667,0.166666667,0,1,1.2781442,6yo,-0.137503524
221,13,9,1.5,0.166666667,0.5,1,0,1.302252267,6yo,-0.530514717
221,16,18,-1.833333333,-0.5,0.166666667,0,0,1.776636389,6yo,0.169925001
221,13,11,-0.166666667,-1.5,0.166666667,0,1,1.713929053,6yo,-0.2410081
221,16,23,1.5,0.166666667,0.5,1,1,0.960328049,6yo,0.523561956
221,18,14,0.666666667,-1.333333333,0.333333333,0,1,2.528504704,6yo,-0.362570079
221,32,8,0.333333333,0,2,0,1,2.160828359,6yo,-2
221,18,13,-1.5,1.833333333,0.5,1,0,1.530485209,6yo,-0.469485283
221,25,18,-0.5,-1.166666667,0.5,0,1,1.088866767,6yo,-0.473931188
221,11,8,-0.833333333,-1.833333333,0.5,0,1,1.401919144,6yo,-0.459431619
221,16,18,-0.5,0.166666667,0.166666667,1,1,0.939748418,6yo,0.169925001
221,23,29,-0.666666667,0,0.333333333,1,1,1.128122386,6yo,0.334419039
221,8,9,1.166666667,-0.5,0.166666667,1,1,0.885254931,6yo,0.169925001
221,8,32,-1,0.333333333,2,1,1,0.820152179,6yo,2
221,32,23,0.833333333,-0.5,0.5,0,1,1.068719376,6yo,-0.476438044
221,16,18,1.166666667,1.166666667,0.166666667,1,1,1.02590457,6yo,0.169925001
221,23,25,-1.166666667,1.166666667,0.166666667,1,1,0.966997576,6yo,0.120294234
221,20,14,1.166666667,1.833333333,0.5,0,1,1.056656013,6yo,-0.514573173
221,23,18,1.666666667,-0.333333333,0.333333333,0,1,1.140177838,6yo,-0.353636955
221,8,11,-1.833333333,1.833333333,0.5,1,1,1.004847493,6yo,0.459431619
221,20,14,1.166666667,-1.166666667,0.5,1,0,1.318803487,6yo,-0.514573173
221,32,8,1.333333333,1.333333333,2,0,1,0.716887402,6yo,-2
221,13,14,0.833333333,1.5,0.166666667,1,1,0.96672146,6yo,0.106915204
221,9,8,0.166666667,-1.5,0.166666667,1,0,1.125726362,6yo,-0.169925001
221,8,32,-1.333333333,0,2,1,1,0.969836704,6yo,2
221,32,29,-1.166666667,-1.166666667,0.166666667,0,1,1.325961161,6yo,-0.142019005
221,32,8,-1.333333333,1.333333333,2,0,1,1.08720576,6yo,-2
221,32,8,-0.333333333,0.666666667,2,0,1,0.613003721,6yo,-2
221,32,8,1.666666667,-2,2,0,1,0.971626718,6yo,-2
221,14,11,-1.333333333,1,0.333333333,0,1,1.349204657,6yo,-0.347923303
221,20,16,-1,0.666666667,0.333333333,0,1,1.15253003,6yo,-0.321928095
221,9,10,1.833333333,-0.166666667,0.166666667,1,1,1.045458811,6yo,0.152003093
221,25,20,-1.666666667,1,0.333333333,0,1,0.980689165,6yo,-0.321928095
221,32,8,2,2,2,0,1,0.974303068,6yo,-2
221,18,25,-0.5,-0.166666667,0.5,1,1,0.917602556,6yo,0.473931188
221,10,14,0.833333333,1.5,0.5,1,1,1.102286752,6yo,0.485426827
221,23,16,1.833333333,-0.166666667,0.5,0,1,0.942305029,6yo,-0.523561956
221,32,25,0.666666667,-1,0.333333333,1,0,1.094605249,6yo,-0.35614381
221,13,11,0.5,-1.833333333,0.166666667,0,1,2.26095939,6yo,-0.2410081
221,32,8,2,-1.666666667,2,0,1,0.954759333,6yo,-2
221,18,25,0.5,-0.5,0.5,1,1,1.205428097,6yo,0.473931188
221,20,14,-0.5,-0.833333333,0.5,0,1,1.049165295,6yo,-0.514573173
221,32,8,2,-0.333333333,2,0,1,0.844517153,6yo,-2
221,13,10,1.666666667,-1.333333333,0.333333333,1,0,1.095979486,6yo,-0.378511623
221,32,29,-1.166666667,0.833333333,0.166666667,0,1,1.001401138,6yo,-0.142019005
221,9,13,-1.833333333,-0.5,0.5,0,0,1.571468556,6yo,0.530514717
221,8,32,-0.666666667,1.333333333,2,1,1,0.670740272,6yo,2
221,29,20,-1.833333333,-0.5,0.5,0,1,1.069154235,6yo,-0.5360529
221,18,25,-0.166666667,0.166666667,0.5,1,1,0.979715503,6yo,0.473931188
221,20,18,1.833333333,-0.5,0.166666667,0,1,0.813469938,6yo,-0.152003093
221,16,23,1.166666667,-1.5,0.5,0,0,1.1265147,6yo,0.523561956
221,20,25,1.333333333,-1,0.333333333,1,1,1.040760337,6yo,0.321928095
221,18,13,-1.833333333,-0.5,0.5,0,1,0.956296708,6yo,-0.469485283
221,23,29,1.333333333,1.333333333,0.333333333,1,1,1.008863733,6yo,0.334419039
221,8,32,1.666666667,1,2,1,1,0.895307001,6yo,2
221,32,8,-1.666666667,-1.333333333,2,0,1,0.972702744,6yo,-2
221,10,14,-0.833333333,-1.5,0.5,1,1,1.007573126,6yo,0.485426827
221,25,32,-2,0.666666667,0.333333333,1,1,1.83136049,6yo,0.35614381
